gameID,turn,side,move
57381434,12,black,r8+9
57381434,13,black,h9-7
57381434,14,black,h7+6
57381434,15,black,h6+5
57381434,16,black,r4+5
57381434,17,black,r4.5
57381434,18,black,c1.7
57381434,19,black,p7+1
57381434,20,black,c3-2
57381434,21,black,c7.6
57381434,22,black,c3.4
57381434,23,black,p7+1
57381434,24,black,p7+1
57381434,25,black,e5+3
57381434,26,black,r5.7
57381434,27,black,r7+1
57381434,28,black,r7-3
57381434,29,black,r7.6
57381434,30,black,c6.8
57381434,31,black,r6+2
57381434,32,black,a5-4
57381434,33,black,r6.8
57381434,34,black,k5+1
57381434,35,black,k5+1
57381434,36,black,r8-2
57381434,37,black,k5-1
57381434,38,black,r8.6
57381434,39,black,k5+1
57381434,40,black,c8.5
57381434,41,black,r6.4
57381434,42,black,r4.7
57381434,43,black,c5.8
57381434,44,black,r7.3
57381434,45,black,c8.5
57381434,46,black,k5-1
57381434,47,black,r3.5
57381434,48,black,c5.8
57381434,49,black,c8+3
57381434,50,black,k5-1
57381435,1,red,C8.5
57381435,2,red,H8+7
57381435,3,red,H2+3
57381435,4,red,A4+5
57381435,5,red,P5+1
57381435,6,red,H7+5
57381435,7,red,P5+1
57381435,8,red,H3+5
57381435,9,red,C5+3
57381435,10,red,H5+4
57381435,11,red,C2.5
57381435,12,red,R9.8
57381435,13,red,R8+5
57381435,14,red,R1.2
57381435,15,red,R8.7
57381435,16,red,H4+5
57381435,17,red,R2+9
57381435,18,red,H5+7
57381435,1,black,e7+5
57381435,2,black,h2+3
57381435,3,black,c8.6
57381435,4,black,p7+1
57381435,5,black,h8+7
57381435,6,black,h7+6
57381435,7,black,h6+5
57381435,8,black,p5+1
57381435,9,black,a6+5
57381435,10,black,r9.8
57381435,11,black,r8+5
57381435,12,black,r8.5
57381435,13,black,r1+2
57381435,14,black,p3+1
57381435,15,black,h3+5
57381435,16,black,h5+3
57381435,17,black,c6-2
57381436,1,red,C8.5
57381436,2,red,H8+7
57381436,3,red,R9.8
57381436,4,red,H2+1
57381436,5,red,P1+1
57381436,6,red,R8+4
57381436,7,red,R8.6
57381436,8,red,P7+1
57381436,9,red,P7+1
57381436,10,red,R1+1
57381436,11,red,P3+1
57381436,12,red,R1.6
57381436,13,red,C2.3
57381436,14,red,A4+5
57381436,15,red,P3+1
57381436,16,red,E7+9
57381436,17,red,H7+5
57381436,18,red,C3+7
57381436,19,red,R+.5
57381436,20,red,R6.8
57381436,21,red,R8+2
57381436,22,red,A5-4
57381436,23,red,R8-1
57381436,24,red,R8.7
57381436,25,red,R5+2
57381436,26,red,R5.3
57381436,27,red,R7.5
57381436,28,red,R5.3
57381436,29,red,R3+2
57381436,30,red,A4+5
57381436,31,red,H1+3
57381436,32,red,H3+5
57381436,33,red,A5-4
57381436,34,red,H5+6
57381436,35,red,A6+5
57381436,36,red,E9-7
57381436,37,red,K5.6
57381436,38,red,H6+7
57381436,39,red,R3.6
57381436,40,red,H7-8
57381436,41,red,R6+1
57381436,42,red,H8-6
57381436,43,red,K6.5
57381436,44,red,H6+7
57381436,45,red,H7-9
57381436,46,red,H9-7
57381436,47,red,P9+1
57381436,48,red,H7-5
57381436,49,red,P9+1
57381436,50,red,P9.8
57381436,51,red,H5+3
57381436,52,red,H3+1
57381436,53,red,K5.6
57381436,54,red,H1+2
57381436,55,red,P1+1
57381436,56,red,P8.7
57381436,57,red,P7+1
57381436,58,red,H2-3
57381436,59,red,P7.6
57381436,60,red,P1.2
57381436,61,red,K6.5
57381436,62,red,H3-5
57381436,63,red,P2+1
57381436,64,red,P2.3
57381436,65,red,P3.4
57381436,66,red,P4+1
57381436,67,red,H5+4
57381436,68,red,H4-3
57381436,69,red,P6+1
57381436,70,red,K5.6
57381436,71,red,H3+2
57381436,72,red,K6+1
57381436,73,red,P6.5
57381436,74,red,A5+4
57381436,75,red,K6.5
57381436,76,red,H2-3
57381436,77,red,P5+1
57381436,78,red,P5.6
57381436,79,red,H3+1
57381436,80,red,P6.5
57381436,81,red,H1-3
57381436,1,black,c2.5
57381436,2,black,h2+3
57381436,3,black,p3+1
57381436,4,black,h8+9
57381436,5,black,p7+1
57381436,6,black,r1.2
57381436,7,black,r2+6
57381436,8,black,r2.3
57381436,9,black,r3-2
57381436,10,black,c8+4
57381436,11,black,c8.9
57381436,12,black,r9.8
57381436,13,black,r8+6
57381436,14,black,c9.5
57381436,15,black,a6+5
57381436,16,black,r8+1
57381436,17,black,c5+4
57381436,18,black,e3+5
57381436,19,black,c5.2
57381436,20,black,r3.7
57381436,21,black,r7+5
57381436,22,black,e5-7
57381436,23,black,r8-3
57381436,24,black,h3+4
57381436,25,black,r7-2
57381436,26,black,r7.5
57381436,27,black,h9+7
57381436,28,black,h4+6
57381436,29,black,r8.5
57381436,30,black,r5.8
57381436,31,black,a5-6
57381436,32,black,r8+5
57381436,33,black,h6+5
57381436,34,black,a4+5
57381436,35,black,h7+6
57381436,36,black,h5+3
57381436,37,black,h6-4
57381436,38,black,k5.4
57381436,39,black,r8-5
57381436,40,black,h3-2
57381436,41,black,r8.4
57381436,42,black,h2+1
57381436,43,black,h1+3
57381436,44,black,k4.5
57381436,45,black,h3-2
57381436,46,black,h2-3
57381436,47,black,a5-4
57381436,48,black,h3-2
57381436,49,black,h2+3
57381436,50,black,h3-5
57381436,51,black,h5+4
57381436,52,black,h4+3
57381436,53,black,h3-2
57381436,54,black,a6+5
57381436,55,black,h2-4
57381436,56,black,h4-5
57381436,57,black,h5-7
57381436,58,black,h7+5
57381436,59,black,h5+4
57381436,60,black,h4+3
57381436,61,black,a5+6
57381436,62,black,a4+5
57381436,63,black,e7+5
57381436,64,black,e5+7
57381436,65,black,h3-4
57381436,66,black,a5+6
57381436,67,black,k5+1
57381436,68,black,h4-6
57381436,69,black,h6-7
57381436,70,black,h7+6
57381436,71,black,h6-7
57381436,72,black,k5.6
57381436,73,black,k6-1
57381436,74,black,k6+1
57381436,75,black,k6-1
57381436,76,black,h7+6
57381436,77,black,h6-4
57381436,78,black,h4+6
57381436,79,black,k6+1
57381436,80,black,k6+1
57381437,1,red,C8.5
57381437,2,red,H8+7
57381437,3,red,H2+3
57381437,4,red,P5+1
57381437,5,red,H3+5
57381437,6,red,P5+1
57381437,7,red,H5+3
57381437,8,red,H3+4
57381437,9,red,R9.8
57381437,10,red,R8+6
57381437,11,red,R1.2
57381437,12,red,A6+5
57381437,13,red,C2+5
57381437,14,red,H4-6
57381437,15,red,C2.5
57381437,16,red,C5+5
57381437,17,red,C5.1
57381437,18,red,R2+9
57381437,19,red,C1+2
57381437,20,red,R2-1
57381437,21,red,C1-1
57381437,22,red,R8.5
57381437,23,red,C1.5
57381437,24,red,R2.5
57381437,25,red,R++1
57381437,26,red,R-+2
57381437,1,black,h2+3
57381437,2,black,p3+1
57381437,3,black,e3+5
57381437,4,black,h8+9
57381437,5,black,a4+5
57381437,6,black,p5+1
57381437,7,black,p5+1
57381437,8,black,c8.6
57381437,9,black,r1.2
57381437,10,black,r9.8
57381437,11,black,r8+4
57381437,12,black,r8.6
57381437,13,black,h3+4
57381437,14,black,r6.4
57381437,15,black,e7+5
57381437,16,black,a5+4
57381437,17,black,c6.7
57381437,18,black,k5+1
57381437,19,black,k5.4
57381437,20,black,a6+5
57381437,21,black,r2.6
57381437,22,black,k4-1
57381437,23,black,a4-5
57381437,24,black,r6+2
57381437,25,black,k4+1
57381438,1,red,C8.5
57381438,2,red,H8+7
57381438,3,red,R9.8
57381438,4,red,P3+1
57381438,5,red,H2+1
57381438,6,red,A4+5
57381438,7,red,R8+4
57381438,8,red,C2.4
57381438,9,red,P1+1
57381438,10,red,P7+1
57381438,11,red,H7+6
57381438,12,red,H6+4
57381438,13,red,H4+5
57381438,14,red,R1.2
57381438,15,red,C4+6
57381438,16,red,P5+1
57381438,17,red,P5+1
57381438,18,red,P5+1
57381438,19,red,C4-6
57381438,20,red,H1+3
57381438,21,red,P5.4
57381438,22,red,P4+1
57381438,23,red,P4+1
57381438,24,red,P4.5
57381438,25,red,H3+5
57381438,26,red,E3+1
57381438,27,red,E7+9
57381438,28,red,C4-2
57381438,1,black,c2.5
57381438,2,black,h2+3
57381438,3,black,r1+1
57381438,4,black,r1.6
57381438,5,black,h8+9
57381438,6,black,p3+1
57381438,7,black,a6+5
57381438,8,black,r9.8
57381438,9,black,c8+4
57381438,10,black,r6+3
57381438,11,black,p3+1
57381438,12,black,p3.2
57381438,13,black,e3+5
57381438,14,black,p1+1
57381438,15,black,p2+1
57381438,16,black,r8+1
57381438,17,black,h3+2
57381438,18,black,e5-3
57381438,19,black,h2+4
57381438,20,black,h4+6
57381438,21,black,e3+5
57381438,22,black,p2.3
57381438,23,black,h6-4
57381438,24,black,a4+5
57381438,25,black,p3+1
57381438,26,black,c8.3
57381438,27,black,r8+8
57381438,28,black,h4+5
57381439,1,red,P3+1
57381439,2,red,H2+3
57381439,3,red,H8+7
57381439,4,red,P7+1
57381439,5,red,E7+5
57381439,6,red,A6+5
57381439,7,red,R9.6
57381439,8,red,R6+8
57381439,9,red,C2.1
57381439,10,red,R1.2
57381439,11,red,R2+3
57381439,12,red,C1+3
57381439,13,red,C1.5
57381439,14,red,E5+7
57381439,15,red,C5-1
57381439,16,red,C5+3
57381439,17,red,P5+1
57381439,18,red,C8-2
57381439,19,red,E7-5
57381439,20,red,R2.8
57381439,21,red,H7+5
57381439,22,red,H3+4
57381439,23,red,H4+3
57381439,24,red,H3-4
57381439,25,red,R8+1
57381439,26,red,R8.7
57381439,27,red,H5-7
57381439,28,red,C8.6
57381439,29,red,H4-6
57381439,30,red,H6+7
57381439,31,red,R7+1
57381439,32,red,R7.5
57381439,33,red,E3+5
57381439,34,red,R5-2
57381439,35,red,P3+1
57381439,36,red,P3+1
57381439,37,red,P3+1
57381439,38,red,P3+1
57381439,39,red,P1+1
57381439,40,red,R5.6
57381439,41,red,P1+1
57381439,42,red,P3.4
57381439,43,red,R6.4
57381439,44,red,P1+1
57381439,45,red,C6+1
57381439,46,red,R4+1
57381439,47,red,P1.2
57381439,48,red,R4+2
57381439,49,red,R4-3
57381439,50,red,C6+1
57381439,51,red,R4.7
57381439,52,red,C6.7
57381439,53,red,P4.3
57381439,54,red,C7.6
57381439,55,red,P2+1
57381439,56,red,R7.8
57381439,57,red,R8+6
57381439,58,red,R8.6
57381439,59,red,R6-2
57381439,60,red,P2.3
57381439,61,red,P-.4
57381439,62,red,P3.4
57381439,63,red,R6.7
57381439,64,red,R7+2
57381439,65,red,P++1
57381439,66,red,R7.6
57381439,1,black,c2.5
57381439,2,black,h2+3
57381439,3,black,r1+1
57381439,4,black,p5+1
57381439,5,black,r1.4
57381439,6,black,h8+9
57381439,7,black,r9+1
57381439,8,black,r9.4
57381439,9,black,p9+1
57381439,10,black,c8+2
57381439,11,black,p3+1
57381439,12,black,p3+1
57381439,13,black,a4+5
57381439,14,black,r4+3
57381439,15,black,c8.5
57381439,16,black,e3+5
57381439,17,black,c5-1
57381439,18,black,h9+8
57381439,19,black,h8-6
57381439,20,black,h6+5
57381439,21,black,r4+4
57381439,22,black,c5+1
57381439,23,black,c5-1
57381439,24,black,c5+1
57381439,25,black,h5-3
57381439,26,black,h-+2
57381439,27,black,r4.3
57381439,28,black,r3+1
57381439,29,black,c5-1
57381439,30,black,e5+3
57381439,31,black,h2+1
57381439,32,black,c5+4
57381439,33,black,r3-2
57381439,34,black,h1-2
57381439,35,black,r3-3
57381439,36,black,r3-1
57381439,37,black,r3-1
57381439,38,black,e7+9
57381439,39,black,h2+4
57381439,40,black,h4-6
57381439,41,black,r3.7
57381439,42,black,h6+7
57381439,43,black,r7+2
57381439,44,black,e9-7
57381439,45,black,h7-6
57381439,46,black,h6-7
57381439,47,black,h7+5
57381439,48,black,h5+3
57381439,49,black,r7.4
57381439,50,black,r4.5
57381439,51,black,p1+1
57381439,52,black,h3-4
57381439,53,black,r5+3
57381439,54,black,e7+9
57381439,55,black,e9+7
57381439,56,black,p1+1
57381439,57,black,a5-4
57381439,58,black,k5+1
57381439,59,black,p1+1
57381439,60,black,p1.2
57381439,61,black,p2.3
57381439,62,black,k5-1
57381439,63,black,r5.4
57381439,64,black,r4-7
57381439,65,black,k5.6
57381440,1,red,C2.6
57381440,2,red,H2+3
57381440,3,red,R1.2
57381440,4,red,P3+1
57381440,5,red,R2+4
57381440,6,red,E7+5
57381440,7,red,H8+7
57381440,8,red,C8.9
57381440,9,red,H3+2
57381440,10,red,H7-8
57381440,11,red,A6+5
57381440,12,red,C9+4
57381440,13,red,H2+3
57381440,14,red,C6.7
57381440,15,red,C9-2
57381440,16,red,P3+1
57381440,17,red,P3.4
57381440,18,red,P4+1
57381440,19,red,P5+1
57381440,20,red,C7.9
57381440,21,red,C+.7
57381440,22,red,E5+7
57381440,23,red,C9.6
57381440,24,red,P1+1
57381440,25,red,P5+1
57381440,26,red,P5.4
57381440,27,red,P4+1
57381440,28,red,E7-5
57381440,29,red,C6.9
57381440,30,red,C9+7
57381440,31,red,C9.7
57381440,32,red,C7-2
57381440,33,red,C7.9
57381440,34,red,C9+2
57381440,35,red,R9+6
57381440,1,black,h8+7
57381440,2,black,r9.8
57381440,3,black,c8+2
57381440,4,black,h2+1
57381440,5,black,c2.3
57381440,6,black,r1.2
57381440,7,black,c8.1
57381440,8,black,r8+5
57381440,9,black,c1.3
57381440,10,black,r2+8
57381440,11,black,c+.2
57381440,12,black,c2+5
57381440,13,black,c3+4
57381440,14,black,e3+5
57381440,15,black,c3-2
57381440,16,black,c3.1
57381440,17,black,h1+2
57381440,18,black,a4+5
57381440,19,black,h2+1
57381440,20,black,c1.3
57381440,21,black,h1-3
57381440,22,black,c3.4
57381440,23,black,r2-8
57381440,24,black,c4-1
57381440,25,black,c4.6
57381440,26,black,c6-2
57381440,27,black,c6.7
57381440,28,black,c7.8
57381440,29,black,c8+2
57381440,30,black,e5-3
57381440,31,black,c8.6
57381440,32,black,p5+1
57381440,33,black,p3+1
57381440,34,black,r2+2
57381440,35,black,c6.2
57381441,1,red,C2.5
57381441,2,red,H2+3
57381441,3,red,R1.2
57381441,4,red,R2+6
57381441,5,red,R2.3
57381441,6,red,R3-1
57381441,7,red,P3+1
57381441,8,red,R3.7
57381441,9,red,C5+4
57381441,10,red,R7.6
57381441,11,red,R6-4
57381441,12,red,R6.9
57381441,13,red,R9-1
57381441,14,red,A4+5
57381441,15,red,H3+4
57381441,16,red,E7+5
57381441,17,red,H4+6
57381441,18,red,C8.9
57381441,19,red,C9+4
57381441,20,red,K5.4
57381441,21,red,C9.7
57381441,1,black,h2+3
57381441,2,black,c8.5
57381441,3,black,h8+7
57381441,4,black,p3+1
57381441,5,black,h3+4
57381441,6,black,h4+6
57381441,7,black,e7+9
57381441,8,black,h6+4
57381441,9,black,h7+5
57381441,10,black,h4+3
57381441,11,black,h3+1
57381441,12,black,c2+7
57381441,13,black,h5+4
57381441,14,black,h4+3
57381441,15,black,c2.4
57381441,16,black,c4.2
57381441,17,black,r1.2
57381441,18,black,r2+8
57381441,19,black,r2.5
57381441,20,black,r9+1
57381441,21,black,r9.6
57381442,1,red,C8.5
57381442,2,red,H8+7
57381442,1,black,c8.5
57381442,2,black,h8+7
57381443,1,red,C8.5
57381443,2,red,H8+7
57381443,3,red,R9.8
57381443,4,red,R8+6
57381443,5,red,R8.7
57381443,6,red,C2+2
57381443,7,red,R7-2
57381443,8,red,P5+1
57381443,9,red,P5+1
57381443,10,red,R7.6
57381443,11,red,H7+5
57381443,12,red,C5+3
57381443,13,red,R6.7
57381443,14,red,R7.8
57381443,15,red,A6+5
57381443,16,red,H5+6
57381443,17,red,R8.3
57381443,18,red,C2+1
57381443,19,red,R3-1
57381443,20,red,R3.5
57381443,21,red,H2+3
57381443,22,red,H3+4
57381443,23,red,A5-6
57381443,24,red,A6+5
57381443,25,red,H6+8
57381443,26,red,H8+7
57381443,27,red,R5.6
57381443,1,black,a4+5
57381443,2,black,c8.4
57381443,3,black,h2+3
57381443,4,black,c2-2
57381443,5,black,r1+2
57381443,6,black,e3+5
57381443,7,black,h8+7
57381443,8,black,r9.8
57381443,9,black,c2.3
57381443,10,black,p5+1
57381443,11,black,p7+1
57381443,12,black,h3+2
57381443,13,black,c4.3
57381443,14,black,c++7
57381443,15,black,r1.2
57381443,16,black,p7+1
57381443,17,black,h7+6
57381443,18,black,h6+7
57381443,19,black,r8+4
57381443,20,black,h2-4
57381443,21,black,c+.1
57381443,22,black,r2+7
57381443,23,black,r2-4
57381443,24,black,r2.6
57381443,25,black,r6.2
57381443,26,black,h4-3
57381443,27,black,r8.5
57381444,1,red,C8.5
57381444,2,red,H8+7
57381444,3,red,R9.8
57381444,4,red,C2.4
57381444,5,red,A6+5
57381444,6,red,H2+3
57381444,7,red,P3+1
57381444,8,red,R8+4
57381444,9,red,H3+4
57381444,10,red,R8.6
57381444,11,red,C5+4
57381444,12,red,H4+3
57381444,13,red,E3+5
57381444,14,red,C4+4
57381444,15,red,C4.1
57381444,16,red,R6+2
57381444,17,red,R6-1
57381444,18,red,R1+1
57381444,19,red,R6+4
57381444,20,red,C1.3
57381444,21,red,C3+3
57381444,22,red,C5-2
57381444,23,red,P3+1
57381444,24,red,R1.2
57381444,25,red,R2+5
57381444,26,red,R2.6
57381444,27,red,C5+3
57381444,28,red,C5.8
57381444,29,red,P5+1
57381444,30,red,P5+1
57381444,31,red,P5.4
57381444,32,red,R6.8
57381444,33,red,K5.6
57381444,34,red,A5+6
57381444,35,red,R8.7
57381444,36,red,R7.9
57381444,37,red,A4+5
57381444,38,red,R9+1
57381444,39,red,K6.5
57381444,40,red,R9-3
57381444,41,red,R9+5
57381444,42,red,R9-1
57381444,43,red,R9+1
57381444,44,red,K5.6
57381444,45,red,K6+1
57381444,46,red,R9.4
57381444,47,red,K6-1
57381444,48,red,K6.5
57381444,49,red,R4-3
57381444,50,red,A6-5
57381444,51,red,K5.6
57381444,52,red,R4+2
57381444,53,red,R4+1
57381444,54,red,P4.5
57381444,55,red,P5.4
57381444,56,red,K6+1
57381444,1,black,e3+5
57381444,2,black,h8+9
57381444,3,black,r9+1
57381444,4,black,r9.6
57381444,5,black,r6+3
57381444,6,black,r6.8
57381444,7,black,h2+4
57381444,8,black,p3+1
57381444,9,black,r1.3
57381444,10,black,h4+6
57381444,11,black,a4+5
57381444,12,black,c8.7
57381444,13,black,h9+7
57381444,14,black,r8.6
57381444,15,black,r6+1
57381444,16,black,h7+5
57381444,17,black,h5+6
57381444,18,black,r3.4
57381444,19,black,k5.4
57381444,20,black,r6-2
57381444,21,black,h--7
57381444,22,black,h6-5
57381444,23,black,r6+3
57381444,24,black,h7+6
57381444,25,black,h6+7
57381444,26,black,k4.5
57381444,27,black,a5+4
57381444,28,black,c7.2
57381444,29,black,r6.3
57381444,30,black,r3+1
57381444,31,black,h7+6
57381444,32,black,h6+7
57381444,33,black,r3-1
57381444,34,black,c2.3
57381444,35,black,c3.1
57381444,36,black,r3.4
57381444,37,black,h7-6
57381444,38,black,h6+5
57381444,39,black,h5-7
57381444,40,black,r4.9
57381444,41,black,k5+1
57381444,42,black,k5-1
57381444,43,black,k5+1
57381444,44,black,r9+3
57381444,45,black,r9.3
57381444,46,black,r3-1
57381444,47,black,h7-5
57381444,48,black,r3.6
57381444,49,black,k5.4
57381444,50,black,h5+7
57381444,51,black,r6.5
57381444,52,black,k4-1
57381444,53,black,k4+1
57381444,54,black,r5-1
57381444,55,black,k4.5
57381444,56,black,r5-2
57381445,1,red,C2.5
57381445,2,red,H2+3
57381445,3,red,R1.2
57381445,4,red,R2+6
57381445,5,red,R2.3
57381445,6,red,R3-1
57381445,7,red,R3.6
57381445,8,red,R6+2
57381445,9,red,H8+9
57381445,10,red,R9.8
57381445,11,red,C8+2
57381445,12,red,C8.7
57381445,13,red,H9-8
57381445,14,red,P3+1
57381445,15,red,H3+4
57381445,16,red,A4+5
57381445,17,red,K5.4
57381445,18,red,K4+1
57381445,19,red,C7.8
57381445,20,red,H8+9
57381445,21,red,H4-3
57381445,22,red,A5+4
57381445,23,red,C8-1
57381445,24,red,C8.5
57381445,25,red,K4-1
57381445,26,red,K4+1
57381445,27,red,A4-5
57381445,28,red,P9+1
57381445,29,red,C-+4
57381445,30,red,P3+1
57381445,31,red,C-.2
57381445,32,red,A5+4
57381445,33,red,P3+1
57381445,34,red,C2.4
57381445,1,black,h8+7
57381445,2,black,p7+1
57381445,3,black,r9.8
57381445,4,black,h2+3
57381445,5,black,c8-1
57381445,6,black,c8.7
57381445,7,black,e3+5
57381445,8,black,c2.4
57381445,9,black,r1.2
57381445,10,black,r2+4
57381445,11,black,a4+5
57381445,12,black,r2+5
57381445,13,black,h3-1
57381445,14,black,h7+6
57381445,15,black,c7+8
57381445,16,black,c7.9
57381445,17,black,r8+9
57381445,18,black,p3+1
57381445,19,black,h1+3
57381445,20,black,r8-3
57381445,21,black,r8.7
57381445,22,black,h6+5
57381445,23,black,r7+1
57381445,24,black,r7+1
57381445,25,black,r7+1
57381445,26,black,r7.4
57381445,27,black,r4.3
57381445,28,black,r3-2
57381445,29,black,r3.1
57381445,30,black,r1-2
57381445,31,black,c4+6
57381445,32,black,h3+5
57381445,33,black,h5+6
57381445,34,black,h6-7
57381446,1,red,C2.5
57381446,2,red,C8.7
57381446,3,red,P7+1
57381446,4,red,C5+4
57381446,5,red,C7+7
57381446,6,red,C7-1
57381446,7,red,P5+1
57381446,8,red,P5+1
57381446,9,red,A6+5
57381446,10,red,C7.8
57381446,11,red,H2+3
57381446,12,red,A5-6
57381446,13,red,K5+1
57381446,14,red,K5.4
57381446,15,red,A4+5
57381446,16,red,H3+5
57381446,17,red,R1.2
57381446,18,red,K4-1
57381446,19,red,H8+6
57381446,20,red,R2+4
57381446,21,red,R2.3
57381446,22,red,K4.5
57381446,23,red,H6+5
57381446,24,red,H5-6
57381446,25,red,R3.6
57381446,26,red,R6-1
57381446,27,red,P5.6
57381446,28,red,P6+1
57381446,29,red,A5-6
57381446,30,red,P6.5
57381446,31,red,K5+1
57381446,32,red,E3+5
57381446,33,red,H6+7
57381446,34,red,C8.9
57381446,35,red,H7+6
57381446,1,black,e7+5
57381446,2,black,p3+1
57381446,3,black,p3+1
57381446,4,black,a4+5
57381446,5,black,h2+3
57381446,6,black,h3+5
57381446,7,black,h5+3
57381446,8,black,h3+5
57381446,9,black,r1.3
57381446,10,black,p3.4
57381446,11,black,r3+9
57381446,12,black,h5+6
57381446,13,black,h6-4
57381446,14,black,r3.4
57381446,15,black,r4.3
57381446,16,black,c8.6
57381446,17,black,r3-6
57381446,18,black,h8+7
57381446,19,black,p7+1
57381446,20,black,p7+1
57381446,21,black,h7+6
57381446,22,black,h6+5
57381446,23,black,h4+3
57381446,24,black,h3+1
57381446,25,black,r9.7
57381446,26,black,r7+4
57381446,27,black,c2.4
57381446,28,black,r3+6
57381446,29,black,c4+4
57381446,30,black,r3.4
57381446,31,black,r7.5
57381446,32,black,r5-1
57381446,33,black,r5.2
57381446,34,black,r2+3
57381446,35,black,r2+2
57381447,1,red,C2.5
57381447,2,red,H2+3
57381447,3,red,R1+1
57381447,4,red,R1.6
57381447,5,red,R6+7
57381447,6,red,R6.8
57381447,7,red,A6+5
57381447,8,red,C5.6
57381447,9,red,E3+5
57381447,10,red,P9+1
57381447,11,red,H8+9
57381447,12,red,R8-2
57381447,13,red,P5+1
57381447,14,red,E5+3
57381447,15,red,C6.5
57381447,16,red,H9+8
57381447,17,red,C5+5
57381447,18,red,C8.5
57381447,19,red,P7+1
57381447,20,red,H3+5
57381447,21,red,H5+7
57381447,1,black,c8.5
57381447,2,black,h8+7
57381447,3,black,r9.8
57381447,4,black,a4+5
57381447,5,black,h2+1
57381447,6,black,c2.4
57381447,7,black,r8+6
57381447,8,black,r8.7
57381447,9,black,p3+1
57381447,10,black,r7-2
57381447,11,black,h1+3
57381447,12,black,h3+5
57381447,13,black,h5+7
57381447,14,black,r7+1
57381447,15,black,r7.5
57381447,16,black,r5.4
57381447,17,black,e3+5
57381447,18,black,p3+1
57381447,19,black,r4.3
57381447,20,black,r1.3
57381448,1,red,P7+1
57381448,2,red,H8+7
57381448,3,red,C2+2
57381448,4,red,H2+3
57381448,5,red,E7+5
57381448,6,red,R1.2
57381448,7,red,H7+8
57381448,8,red,P3+1
57381448,9,red,C8.3
57381448,10,red,A6+5
57381448,11,red,R9.6
57381448,12,red,R6+7
57381448,13,red,P3+1
57381448,14,red,C2+3
57381448,15,red,R6-1
57381448,16,red,R6.5
57381448,17,red,C2+1
57381448,18,red,R5.7
57381448,19,red,C2.4
57381448,20,red,R2+9
57381448,21,red,C3+7
57381448,22,red,C3.7
57381448,23,red,R7+1
57381448,24,red,R7+2
57381448,25,red,R7-2
57381448,26,red,R7-1
57381448,27,red,R7.1
57381448,28,red,R1.6
57381448,29,red,P7+1
57381448,1,black,c2.5
57381448,2,black,h2+3
57381448,3,black,h8+9
57381448,4,black,c8.7
57381448,5,black,r9.8
57381448,6,black,p7+1
57381448,7,black,p7+1
57381448,8,black,c7+5
57381448,9,black,c5+4
57381448,10,black,e3+5
57381448,11,black,c5-1
57381448,12,black,r1.3
57381448,13,black,c5.2
57381448,14,black,a4+5
57381448,15,black,h3-1
57381448,16,black,c2+4
57381448,17,black,h1+3
57381448,18,black,c2.1
57381448,19,black,a5+6
57381448,20,black,h9-8
57381448,21,black,a-+5
57381448,22,black,e5-3
57381448,23,black,h8+6
57381448,24,black,a5-4
57381448,25,black,a6-5
57381448,26,black,a5-6
57381448,27,black,h6+4
57381448,28,black,a4+5
57381449,1,red,C2.5
57381449,2,red,H2+3
57381449,3,red,R1.2
57381449,4,red,C8.6
57381449,5,red,H8+7
57381449,6,red,R9+1
57381449,7,red,R2+4
57381449,8,red,P7+1
57381449,9,red,H7+6
57381449,10,red,R2.3
57381449,11,red,H6+5
57381449,12,red,C5+4
57381449,13,red,R9.4
57381449,14,red,R3.6
57381449,15,red,C6+7
57381449,16,red,R4+7
57381449,17,red,C5.9
57381449,18,red,C9.8
57381449,19,red,C8.9
57381449,20,red,R6+2
57381449,21,red,R4.3
57381449,22,red,R6.7
57381449,23,red,R7.2
57381449,24,red,C9.5
57381449,25,red,R3+1
57381449,1,black,c2.5
57381449,2,black,h8+9
57381449,3,black,r9.8
57381449,4,black,h2+3
57381449,5,black,r1.2
57381449,6,black,r2+4
57381449,7,black,a6+5
57381449,8,black,p9+1
57381449,9,black,h9+8
57381449,10,black,c5.6
57381449,11,black,h3+5
57381449,12,black,e3+5
57381449,13,black,p7+1
57381449,14,black,c6-2
57381449,15,black,c6.4
57381449,16,black,h8-7
57381449,17,black,r2.1
57381449,18,black,r1.2
57381449,19,black,e5-3
57381449,20,black,r2.6
57381449,21,black,a5+4
57381449,22,black,h7-5
57381449,23,black,c8.5
57381449,24,black,r8+3
57381449,25,black,r6-4
57381450,1,red,C2.5
57381450,2,red,H2+3
57381450,3,red,R1.2
57381450,4,red,A6+5
57381450,5,red,H8+7
57381450,6,red,C8+4
57381450,7,red,C8.7
57381450,8,red,R9.8
57381450,9,red,C7.3
57381450,10,red,P3+1
57381450,11,red,P5+1
57381450,12,red,P3+1
57381450,13,red,H3+4
57381450,14,red,H4+2
57381450,15,red,P3.4
57381450,16,red,R8.9
57381450,17,red,C5.3
57381450,18,red,P4+1
57381450,19,red,R9.8
57381450,20,red,R8.9
57381450,21,red,H2+3
57381450,22,red,C++3
57381450,23,red,C3+7
57381450,24,red,E7+5
57381450,25,red,H3-5
57381450,26,red,P4.3
57381450,27,red,P3+1
57381450,28,red,A5-4
57381450,29,red,K5.6
57381450,30,red,H5-7
57381450,1,black,h8+7
57381450,2,black,r9.8
57381450,3,black,c8+4
57381450,4,black,h2+3
57381450,5,black,p3+1
